==== This output can be found in Systems/dx986/os/ps_auxw.txt ====
==== START ps auxw Tue Jul  7 00:44:12 GST 2015 ====
USER          PID %CPU %MEM   SZ  RSS    TTY STAT    STIME  TIME COMMAND
oracle   37290168  0.0  0.0 197244 165256      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   37748928  0.0  0.0 196732 164744      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   36765732  0.0  0.0 197180 165192      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   35192878  0.0  0.0 196732 164744      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   35717146  0.0  0.0 196796 164808      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   35061890  0.0  0.0 196732 164744      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   35127374  0.0  0.0 196732 164744      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   36241450  0.0  0.0 196732 164744      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   36438084  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   35913926  0.0  0.0 196732 164744      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   36175888  0.0  0.0 196732 164744      - A    03:21:18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25362498  0.0  0.0 196732 164744      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25821248  0.0  0.0 197180 165192      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24838348  0.0  0.0 196732 164744      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25165968  0.0  0.0 196732 164744      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   26280146  0.0  0.0 196732 164744      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   26345502  0.0  0.0 196732 164744      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25886786  0.0  0.0 197180 165192      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   26214548  0.0  0.0 197180 165192      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24707230  0.0  0.0 197180 165192      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23199892  0.0  0.0 196732 164744      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23265360  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22937722  0.0  0.0 196796 164808      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23068920  0.0  0.0 197180 165192      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24379616  0.0  0.0 196732 164744      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24444930  0.0  0.0 197180 165192      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23593196  0.0  0.0 196732 164744      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23658532  0.0  0.0 197180 165192      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   26476644  0.0  0.0 196732 164744      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   28639362  0.0  0.0 196732 164744      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   28704984  0.0  0.0 196796 164808      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   28311762  0.0  0.0 196732 164744      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   28508286  0.0  0.0 196732 164744      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   29491454  0.0  0.0 196732 164744      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   29556774  0.0  0.0 197180 165192      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   28901566  0.0  0.0 196732 164744      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   29032566  0.0  0.0 197180 165192      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   28180610  0.0  0.0 196732 164744      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   26869932  0.0  0.0 243964 211976      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   27132078  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   26673224  0.0  0.0 197180 165192      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   26738746  0.0  0.0 196796 164808      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   27656252  0.0  0.0 197180 165192      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   27852946  0.0  0.0 196732 164744      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   27394118  0.0  0.0 196732 164744      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   27525202  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   38928446  0.0  0.0 196796 164808      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   53805208  0.0  0.0 196732 164744      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   54067440  0.0  0.0 196732 164744      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   53412006  0.0  0.0 197180 165192      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   53608680  0.0  0.0 197180 165192      - A    08:45:04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   54788290  0.0  0.0 196732 164744      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   54984864  0.0  0.0 196796 164808      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   54132830  0.0  0.0 197180 165192      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
root     54526034  0.0  0.0 1020  428  pts/3 A    00:44:12  0:00 /bin/sh /tmp/pcat/pcat/./pcat-os.sh aa 
oracle   53346404  0.0  0.0 196796 164808      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   49938476  0.0  0.0 197180 165192      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   50069504  0.0  0.0 197180 165192      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   49742002  0.0  0.0 196732 164744      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   49873086  0.0  0.0 197180 165192      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   51577084  0.0  0.0 196796 164808      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   52887652  0.0  0.0 196796 164808      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   50790480  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   51118254  0.0  0.0 196732 164744      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   55115996  0.0  0.0 197244 165256      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   57081918  0.0  0.0 196796 164808      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   57278490  0.0  0.0 197180 165192      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   56819734  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   57016332  0.0  0.0 197180 165192      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   57671792  0.0  0.0 196796 164808      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   57802884  0.0  0.0 196732 164744      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   57344154  0.0  0.0 197180 165192      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   57606316  0.0  0.0 196732 164744      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   56754332  0.0  0.0 196796 164808      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   55902438  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   56033382  0.0  0.0 195452 163464      - A    00:17:31  0:00 ora_w006_NESSDB 
oracle   55574756  0.0  0.0 196796 164808      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   55771388  0.0  0.0 196796 164808      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   56295648  0.0  0.0 196796 164808      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   56492044  0.0  0.0 197180 165192      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   56098982  0.0  0.0 197180 165192      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   56230050  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   43515916  0.0  0.0 197180 165192      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   43646984  0.0  0.0 197180 165192      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   42926190  0.0  0.0 196732 164744      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   43319370  0.0  0.0 196732 164744      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   44368084  0.0  0.0 196796 164808      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   44630068  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   44040348  0.0  0.0 197180 165192      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   44171498  0.0  0.0 196796 164808      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   42532892  0.0  0.0 196732 164744      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   39583876  0.0  0.0 197180 165192      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   39780568  0.0  0.0 196732 164744      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   39059578  0.0  0.0 196732 164744      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   39321792  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   40829116  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   41746548  0.0  0.0 196732 164744      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   40042660  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   40304768  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   44695786  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   48037970  0.0  0.0 197180 165192      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   48431142  0.0  0.0 197180 165192      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   47841422  0.0  0.0 197180 165192      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   47972420  0.0  0.0 197180 165192      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   49217560  0.0  0.0 196796 164808      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   49610774  0.0  0.0 196796 164808      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   48889890  0.0  0.0 196796 164808      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   49086602  0.0  0.0 197180 165192      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   47317210  0.0  0.0 196796 164808      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   45416474  0.0  0.0 197180 165192      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   45547552  0.0  0.0 196796 164808      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   44826624  0.0  0.0 197244 165256      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   45285398  0.0  0.0 196732 164744      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   46661806  0.0  0.0 196732 164744      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   46792760  0.0  0.0 196732 164744      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   45613090  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   45809842  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22872164  0.0  0.0 196796 164808      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8716374  0.0  0.0 196732 164744      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8978520  0.0  0.0 197180 165192      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8519778  0.0  0.0 196732 164744      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8585344  0.0  0.0 196732 164744      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9306252  0.0  0.0 197180 165192      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9568332  0.0  0.0 197180 165192      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9109568  0.0  0.0 196732 164744      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9175108  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8454324  0.0  0.0 196732 164744      - A    20:35:00  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7012402  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7274640  0.0  0.0 196732 164744      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6881524  0.0  0.0 196732 164744      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6947038  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7864470  0.0  0.0 196732 164744      - A    00:35:59  0:00 oracleNESSDB (LOCAL=NO) 
root      8388790  0.0  0.0  448  448      - A      May 07  0:00 pkm_kern_proc
oracle    7340046  0.0  0.0 196732 164744      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7733452  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9633898  0.0  0.0 196732 164744      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11534402  0.0  0.0 197180 165192      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11665638  0.0  0.0 197180 165192      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11206748  0.0  0.0 197180 165192      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11468830  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11862058  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11993090  0.0  0.0 196732 164744      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11731152  0.0  0.0 197180 165192      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11796640  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10879224  0.0  0.0 197180 165192      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10158304  0.0  0.0 197180 165192      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10223734  0.0  0.0 196732 164744      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9765102  0.0  0.0 196732 164744      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9961576  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10485878  0.0  0.0 195260 163272      - A    00:34:49  0:00 ora_w003_NESSDB 
oracle   10682392  0.0  0.0 197180 165192      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10289310  0.0  0.0 197180 165192      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10354722  0.0  0.0 196732 164744      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle    3276892  0.0  0.0 197180 165192      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
root      3408100  0.0  0.0  448  448      - A      May 07  0:00 aha_rcv
root      2883834  0.0  0.0  800  848      - A      May 07  0:00 /bin/ksh /pconsole/lwi/bin/lwistart_src.sh 
root      3211506  0.0  0.0  428  448      - A      May 07  0:00 /usr/ccs/bin/shlap64 
root      3670264  0.0  0.0  308  312      - A      May 07  0:00 /usr/sbin/writesrv 
root      3735804  0.0  0.0  900  960      - A      May 07  0:00 /usr/dt/bin/dtlogin -daemon 
root      3473638  0.0  0.0  316  340      - A      May 07  0:00 /usr/sbin/qdaemon 
root      3539158  0.0  0.0  440  436      - A      May 07  0:00 /opt/freeware/cimom/pegasus/bin/cimssys cimsys 
oracle    2752760  0.0  0.0 196732 164744      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
root       655384  0.0  0.0  448  448      - A      May 07  0:00 memgrdd
root       851998  0.0  0.0  448  448      - A      May 07  0:00 devstatd
root       327694  0.0  0.0  448  448      - A      May 07  0:00 vmptacrt
root       524308  0.0  0.0  448  448      - A      May 07  0:00 pvlist
root      2556100  0.0  0.0  448  448      - A      May 07  0:00 lvmbb
root      2687212  0.0  0.0 1840 1888      - A      May 07  0:00 /usr/sbin/rsct/bin/IBM.DRMd 
root      2293970  0.0  0.0  820  868      - A      May 07  0:00 /bin/ksh /var/opt/tivoli/ep/runtime/nonstop/bin/cas_src.sh 
oracle    2359426  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
daemon    3932396  0.0  0.0 3024 3108      - A      May 07  0:00 /usr/sbin/rpc.statd -d 0 -t 50 
root      5636234  0.0  0.0 2284 2360      - A      May 07  0:00 /usr/sbin/rsct/bin/IBM.ServiceRMd 
oracle    6029418  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
root      5308496  0.0  0.0  448  448      - A      May 07  0:00 MpxAsyncIoDaemon
root      5505204  0.0  0.0  764  816      - A      May 07  0:00 /usr/sbin/inetd 
oracle    6750406  0.0  0.0 197244 165256      - A    20:34:45  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6815936  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6095042  0.0  0.0 197180 165192      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6357108  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
root      5242946  0.0  0.0  448  448      - A      May 07  0:00 MpxTestDaemon
root      4260090  0.0  0.0  512  512      - A      May 07  0:00 nfsSM
oracle    4391034  0.0  0.0 197180 165192      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
root      3997922  0.0  0.0 1156 1316      - A      May 07  0:00 /usr/sbin/hrd 
root      4128998  0.0  0.0  440  436      - A      May 07  0:00 /opt/freeware/cimom/pegasus/bin/cimssys platform_agent 
root      4915294  0.0  0.0 4544 4544      - A      May 07  0:00 dog
root      5046336  0.0  0.0  448  448      - A      May 07  0:00 MpxProactiveDaemon
root      4522218  0.0  0.0   88   92      - A      May 07  0:00 /usr/sbin/uprintfd 
root      4718748  0.0  0.0 1104 1124      - A      May 07  0:00 /usr/sbin/portmap 
oracle   12058832  0.0  0.0 196796 164808      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19922946  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20054106  0.0  0.0 196732 164744      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19726438  0.0  0.0 243964 211976      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19791998  0.0  0.0 197180 165192      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20775012  0.0  0.0 197180 165192      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20906044  0.0  0.0 196732 164744      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20185312  0.0  0.0 196796 164808      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20381780  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19595266  0.0  0.0 196732 164744      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   18546836  0.0  0.0 243964 211976      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   18743548  0.0  0.0 196796 164808      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   18284790  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   18350114  0.0  0.0 196732 164744      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19202176  0.0  0.0 196796 164808      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19529756  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19005610  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19136514  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20971596  0.0  0.0 197180 165192      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22282334  0.0  0.0 196796 164808      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22347846  0.0  0.0 196732 164744      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22151266  0.0  0.0 197180 165192      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22216824  0.0  0.0 196732 164744      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22544422  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22610040  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22413450  0.0  0.0 196732 164744      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22478992  0.0  0.0 196732 164744      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22085876  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21233916  0.0  0.0 196796 164808      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21299366  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21102730  0.0  0.0 196732 164744      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21168254  0.0  0.0 197180 165192      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21823498  0.0  0.0 196732 164744      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21889112  0.0  0.0 197180 165192      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21364890  0.0  0.0 196732 164744      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21430380  0.0  0.0 196796 164808      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14155952  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14221458  0.0  0.0 197180 165192      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13959332  0.0  0.0 196732 164744      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14024752  0.0  0.0 197180 165192      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14614606  0.0  0.0 196732 164744      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14811136  0.0  0.0 196732 164744      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14286906  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14418066  0.0  0.0 196796 164808      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13828124  0.0  0.0 197180 165192      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12845232  0.0  0.0 197180 165192      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12976222  0.0  0.0 196796 164808      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12583050  0.0  0.0 197180 165192      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12779774  0.0  0.0 197180 165192      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13697032  0.0  0.0 243964 211976      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13762782  0.0  0.0 196732 164744      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13500446  0.0  0.0 196732 164744      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13631714  0.0  0.0 196732 164744      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14876750  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17301656  0.0  0.0 196732 164744      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17432794  0.0  0.0 196732 164744      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16580698  0.0  0.0 243900 211912      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17170568  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17956998  0.0  0.0 197180 165192      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   18219176  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17563700  0.0  0.0 197180 165192      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17891438  0.0  0.0 196732 164744      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16515148  0.0  0.0 196796 164808      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15466724  0.0  0.0 196796 164808      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15532204  0.0  0.0 197180 165192      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15007872  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15400990  0.0  0.0 196732 164744      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16187600  0.0  0.0 243708 211720      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16318676  0.0  0.0 197180 165192      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
